# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
вписываюсь	33	293	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
лимбо	33	293	0	OpenSubtitles	risk-accepted:no-grant	0.49	yes				
приёмные	33	293	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сидра	33	293	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
опустишь	33	292	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
скулить	33	292	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
язву	33	292	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
биопсии	33	291	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
гоблинов	33	291	0	OpenSubtitles	risk-accepted:no-grant	0.18	yes				
отреагируешь	33	291	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
парнишке	33	291	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поддельное	33	291	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
предопределено	33	291	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
перестаёшь	33	290	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
переведем	33	289	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
пробудете	33	289	26	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спорила	33	289	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
воткну	33	288	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
накидка	33	288	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
подставной	33	288	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
тусовке	33	288	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выкуплю	33	287	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
убюрхр	33	287	0	OpenSubtitles	risk-accepted:no-grant	0.76	yes				
вонючее	33	286	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
выразились	33	286	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
грузи	33	286	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
могущественнее	33	286	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
опускаем	33	286	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
разбитая	33	286	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
сдаемся	33	286	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
промолчу	33	285	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
соберешься	33	285	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
анфе	33	284	0	OpenSubtitles	risk-accepted:no-grant	0.46	yes				
помирить	33	284	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
употребляешь	33	284	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
физиономии	33	284	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
классными	33	283	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
оплакать	33	283	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
прослушивали	33	283	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
безмозглая	33	282	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
вмешается	33	282	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выедем	33	282	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
невыносимы	33	281	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
здрасти	33	280	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
миндальное	33	280	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
позовёшь	33	280	14	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
утопиться	33	280	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
выбрасываешь	33	279	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
умей	33	279	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
финт	33	279	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
аорту	33	278	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
кули	33	278	0	OpenSubtitles	risk-accepted:no-grant	0.78	yes				
печалью	33	278	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
трахнешь	33	278	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
выслушаете	33	277	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
неверны	33	277	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
перепробовали	33	277	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чёртового	33	276	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
волку	33	275	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.20	yes				
задаёте	33	275	31	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
закрутилось	33	275	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кушетку	33	275	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ничтожная	33	275	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
берлоге	33	274	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
дерзости	33	274	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
заживают	33	274	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
излить	33	274	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
колдуны	33	274	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
поразмышлять	33	274	10	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
записная	33	273	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
наркоторговца	33	273	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
поблажки	33	273	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
посетим	33	273	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
благоразумны	33	272	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булками	33	272	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
догадывались	33	272	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
морщинки	33	272	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
сдвинусь	33	272	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
соску	33	272	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бабками	33	271	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
грудная	33	271	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
легка	33	271	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
подружкам	33	271	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
скупает	33	271	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бешено	33	270	21	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
крысолов	33	270	0	OpenSubtitles	risk-accepted:no-grant	0.71	yes				
разорви	33	270	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
фальшивки	33	270	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пробьют	33	269	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ругаешься	33	269	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эгоистичные	33	269	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
вышвырнет	33	267	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
пламенный	33	267	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.10	yes				
вспотели	33	266	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
манией	33	266	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
обронила	33	266	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ткнул	33	266	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
огорчён	33	265	20	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сестрички	33	265	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
шика	33	265	0	OpenSubtitles	risk-accepted:no-grant	0.37	yes				
предпочтешь	33	264	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ребус	33	264	0	OpenSubtitles	risk-accepted:no-grant	0.59	yes				
ругала	33	264	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.18	yes				
подопытный	33	263	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
подставку	33	263	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
братишки	33	262	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
начальницей	33	262	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поздравим	33	262	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
расплавить	33	262	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
зачали	33	261	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
зле	33	261	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
поубивали	33	261	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
раздвоение	33	261	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
отсечение	33	259	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
повернем	33	259	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
зачат	33	257	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
перемотать	33	257	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
имейлы	33	256	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
подкреплением	33	256	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
перебирать	33	255	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
порядочного	33	255	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
разбрасывать	33	255	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
суёт	33	255	19	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прибываем	33	254	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
турка	33	254	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.38	yes				
най	33	253	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.80	yes				
портсигар	33	253	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
променять	33	253	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
соседского	33	253	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.08	yes				
засадили	33	252	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
застенчивая	33	252	30	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
какашками	33	252	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
розмарин	33	252	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.17	yes				
хакнуть	33	252	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
барже	33	251	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
караулить	33	250	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
шалость	33	250	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
вынимай	33	249	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
замолчишь	33	249	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
круть	33	249	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
интернов	33	248	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
мочится	33	248	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
осуждай	33	248	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
пинцет	33	248	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
барабанная	33	247	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
воображает	33	247	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
гробовщик	33	247	0	OpenSubtitles	risk-accepted:no-grant	0.09	yes				
ножны	33	247	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обретешь	33	247	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
привыкнете	33	247	35	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
подлеца	33	246	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
приказания	33	246	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
убийственная	33	246	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.06	yes				
уложит	33	246	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
чихает	33	246	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
нда	33	245	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
скорлупы	33	245	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
раздайте	33	244	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
слыш	33	244	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
мужлан	33	243	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
навестишь	33	243	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
придумывай	33	243	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
бицепсы	33	242	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
инстинктов	33	242	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
наполнит	33	242	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
фамильный	33	242	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
фасон	33	242	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
бандаж	33	241	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
недооценивал	33	241	15	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
расследуешь	33	241	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
прижала	33	240	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
причиним	33	240	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
вынуждайте	33	239	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
подыграй	33	237	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
перевернем	33	236	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
танцующий	33	236	0	OpenSubtitles	risk-accepted:no-grant	0.24	yes				
заварной	33	235	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
сынишка	33	235	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
червоточина	33	235	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
шш	33	235	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
сойдёшь	33	234	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пьянь	33	233	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
грешить	33	231	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
полумиле	33	231	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
разучились	33	231	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эммм	33	231	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
прохлаждаться	33	230	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
позапрошлой	33	229	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сажаю	33	228	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
спрайт	33	227	0	OpenSubtitles	risk-accepted:no-grant	0.68	yes				
чувачок	33	227	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
потная	33	226	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.02	yes				
размяк	33	226	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
расколол	33	226	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
увозить	33	226	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
фарси	33	226	22	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
мекка	33	225	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.79	yes				
наркоманами	33	225	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
придираешься	33	225	16	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
прозрел	33	225	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сироту	33	225	13	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
вскроем	33	224	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
отыщи	33	224	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
тестем	33	224	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бесплодна	33	222	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обезболивающего	33	222	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
празднуешь	33	222	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
задерживаюсь	33	221	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мчался	33	221	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
фаршированные	33	221	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
высплюсь	33	220	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
говяжий	33	220	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
грёбаным	33	220	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
любовнику	33	220	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
продавайте	33	219	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обвел	33	218	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сардин	33	218	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
довольная	33	216	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
постелю	33	215	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
наете	33	214	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
оцепите	33	214	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
поплывём	33	214	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
морочишь	33	213	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ьлб	33	212	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
анализирую	33	211	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
обознался	33	211	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
пареньком	33	209	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
перемотай	33	209	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
кокосовое	33	207	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.04	yes				
пролетают	33	207	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шпионская	33	207	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
влетает	33	206	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
жаждущих	33	206	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
поскромнее	33	206	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
райское	33	205	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
утробы	33	203	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
мучительная	33	202	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эвакуируем	33	201	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
револьвером	33	199	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
долбанную	33	198	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
прислуге	33	195	0	OpenSubtitles	risk-accepted:no-grant	0.03	yes				
уединенное	33	192	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бессонные	33	189	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
ужасающее	33	181	0	OpenSubtitles	risk-accepted:no-grant	0.01	yes				
горбун	33	180	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.28	yes				
горстку	33	178	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
влюбить	33	176	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
посмеюсь	33	165	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сообразительная	33	163	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
прикончи	32	514	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.03	yes				
значили	32	438	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рехнулась	32	429	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
уберемся	32	424	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
чулан	32	421	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
адски	32	420	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.01	yes				
наведаться	32	420	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
воспринимай	32	416	17	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
наелась	32	413	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
клонит	32	412	38	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
клеится	32	402	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
нарисовался	32	396	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
риэлтор	32	390	0	OpenSubtitles	risk-accepted:no-grant	0.02	yes				
присмотрим	32	386	9	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чистосердечное	32	382	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
раскусили	32	379	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мятой	32	378	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
карбюратор	32	375	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
