# Очередь приёмки слов разговорного регистра. Одна строка — одно слово-кандидат.
# Источник и метод: docs/CORPUS.md, решение по OpenSubtitles — docs/CORPUS-OS.md.
# Слова НЕ добавлены ни в один поставляемый словарь.
#
# approved заполняет ТОЛЬКО оператор лично, поимённо. Генератор всегда пишет её пустой;
# правило записано в docs/TATAR-REVIEW-QUEUE.tsv: словарные наборы — не строки интерфейса.
# approved: (пусто) | yes | no
#
# Сортировка — по убыванию пользы: сначала heldout_hits (сколько раз слово встретилось в
# отложенной разговорной выборке, не участвовавшей в его ранжировании), затем train_freq.
# Список длинный намеренно: можно идти сверху вниз и остановиться в любой момент.
#
# heldout_hits  — вхождений в отложенной разговорной выборке (10 % строк, после дедупликации)
# train_freq    — вхождений в обучающей части разговорных корпусов, ВСЕХ вместе
# train_freq_clean — из них вхождений только в корпусах с чистой лицензией (Tatoeba). Именно
#                 это число останется, если решение по OpenSubtitles отменят. Ноль означает,
#                 что слово держится на одних субтитрах, даже когда license_status = clean:
#                 метка clean говорит, что словоформа встречается в Tatoeba, а НЕ что её
#                 частота получена без OpenSubtitles.
# sources       — из каких корпусов слово пришло
# cap_ratio     — доля вхождений с заглавной буквы НЕ в начале строки; чем ближе к 1,
#                 тем вероятнее это имя собственное, проскочившее фильтр. 0.00 — чисто.
# enters_top100k — вошло бы слово в top-100k при слиянии частот (нижняя оценка)
# license_status — под какой лицензией слово получено:
#   clean:CC-BY-2.0-FR      — Tatoeba, грант есть
#   risk-accepted:no-grant  — слово встречается только в OpenSubtitles. Лицензионного гранта у
#                             OpenSubtitles нет вообще: это не «неясная» лицензия, а
#                             отсутствующая. Оператор 2026-08-24 решил взять источник, зная это.
#                             Строка помечена, чтобы происхождение слова оставалось видно;
#                             вычитывается она наравне с чистыми.
# Слова, встречающиеся ТОЛЬКО в QED (research only) или TED2020 (CC BY-NC-ND), в очередь
# не попадают вовсе: их нельзя принять ни при каком решении оператора, и держать их здесь
# значило бы тратить его время. Их число указано в docs/CORPUS.md.
#
# Не попадают и слова, которые не доходят до top-100k даже при ВЕРХНЕЙ границе интервала
# частот: отсечка словаря жёстко 100 000 записей, такое слово не войдёт в ассет ни при каком
# допущении, и вычитывать его — работа, которая ничего не изменит. Сколько таких слов
# отброшено, печатает сам генератор и записано в docs/CORPUS-OS.md.
word	heldout_hits	train_freq	train_freq_clean	sources	license_status	cap_ratio	enters_top100k	approved	reviewer	review_date	note
уйныйсыз	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
укыганымны	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
устрица	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
утраудамы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
утырсагыз	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уһһ	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
фатирымнан	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
фотографиядә	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
фәрештәм	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
хатаңны	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
хатынымнан	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
хиллдейл	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
хин	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
хлороформ	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
хушлашыр	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чакырасыңмы	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чакырырмын	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чатырларны	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
читлектән	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чиш	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чумабыз	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чыбыкка	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
чынаякка	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шалтыратачагын	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шенон	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
шуышасың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
шөгелләнәсез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ыгы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ышанырмын	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ышкылу	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эдитны	1	3	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
эзәрли	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эпицентр	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эргәзембай	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләмичәксең	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эшләмәгәнен	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
югалма	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
югалтканымны	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
язачаксың	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ялгышкансың	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
янындамы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ярдәмегездән	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ярканатлар	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ярлының	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ясадымы	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ясарсың	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яхтада	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яшер	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
яшергәннәрен	1	3	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җенгә	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җибәрмәдем	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җик	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җитешәчәксең	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җыелыгыз	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җәзаладым	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җәзалаучы	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
җәһәтрәк	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үбештеләр	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үзгәртмә	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үлгәннәрен	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үтермәячәкбез	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
һаләкәт	1	3	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
һеркулес	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	1.00	no				
әйткәннәренең	1	3	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өйрәтмәгез	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өстәмим	1	3	3	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
дәшмә	0	23	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.12	yes				
күрмәдегезме	0	22	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бирмәдең	0	21	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
аңлатырмын	0	20	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булмассың	0	20	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бармыйсың	0	19	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
башыңда	0	19	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
капыны	0	17	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
күрмәдең	0	17	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эшлисеңме	0	17	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
җибәрдең	0	17	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бакс	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.06	yes				
нишләдем	0	16	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тәртипме	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
төшле	0	16	0	OpenSubtitles	risk-accepted:no-grant	0.08	yes				
эчәсеңме	0	16	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
булышасың	0	15	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.10	yes				
динозавр	0	15	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
дроннар	0	15	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.09	yes				
мурза	0	15	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
очтым	0	15	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
чыгардың	0	15	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
үлдеме	0	15	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
качыгыз	0	14	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
рацияне	0	14	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
сындырдым	0	14	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.07	yes				
туктама	0	14	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ялгыштың	0	14	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
калачакмын	0	13	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
кычкырма	0	13	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
күт	0	13	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
тоелмыймы	0	13	12	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хм	0	13	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эзлисезме	0	13	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эшләгәнегезне	0	13	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
албастыны	0	12	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ашамадым	0	12	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
белүеңне	0	12	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бриллиантны	0	12	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
икегезне	0	12	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
калуыңны	0	12	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
киен	0	12	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
мактанма	0	12	11	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
теләмәдең	0	12	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
туктатма	0	12	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.36	yes				
туктыйк	0	12	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хәтерлисең	0	12	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ычкын	0	12	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
әйтмәсәң	0	12	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
бирмәм	0	11	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
качасың	0	11	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
килмәдең	0	11	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
куштымы	0	11	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
күндердем	0	11	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сайладың	0	11	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
сизәсеңме	0	11	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
таллий	0	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
тычкак	0	11	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
хәлләрегез	0	11	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
шаяртасың	0	11	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
эшличәк	0	11	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
әйтәсеңме	0	11	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
өйрәтмә	0	11	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
авыртачак	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
аттың	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ачмагыз	0	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ачуланасың	0	10	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ашарсың	0	10	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
ашыкмыйм	0	10	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
баруыңны	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	yes				
башлыйчак	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
бирешәм	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
диярмен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	yes				
йоркка	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кабахәтләр	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
китерәсеңме	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кореяча	0	10	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.12	no				
күрешмәдек	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көтәрбез	0	10	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
рич	0	10	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
тако	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.67	no				
телисеңдер	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тешлә	0	10	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
туктаттым	0	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлармын	0	10	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чакыртыгыз	0	10	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
шалканбаш	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
эшләмәячәкмен	0	10	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яррабым	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ясадыңмы	0	10	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
җибәрәчәкмен	0	10	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үлер	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үләчәкмен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
әтиеңә	0	10	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әфсен	0	10	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
аккургаш	0	9	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
алмыйчак	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
ашыйсыңмы	0	9	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
аңлатамы	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бардыгызмы	0	9	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бетердеңме	0	9	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бирәчәксең	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
буталдым	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
бүлдермә	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
галәмнәрдә	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
име	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
иярсәң	0	9	9	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йом	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йөрисеңме	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайтарачакмын	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
каргага	0	9	8	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
килгәнеңне	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
кызмы	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күлмәгеңне	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
күргәнеңчә	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
күткә	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
миңамы	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
патшам	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.12	no				
пистолетны	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөрт	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
табибмы	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
таныйсыңмы	0	9	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тикшерик	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тоташтыр	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйларсың	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чүкечне	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эчтең	0	9	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләгәнсең	0	9	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләрсең	0	9	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ядрәне	0	9	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
үтерәсең	0	9	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
әйттегезме	0	9	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
абыеңны	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
алганымны	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ахмакларча	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ашыграк	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
аякларың	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
аңлаганчы	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
бернәрсәдә	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
берәркем	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
борчыласыңмы	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
борчылмас	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
борыгыз	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
борыным	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
булачагымны	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
булганыбызны	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
бушмы	0	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бүлмәңне	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
бәлкидер	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
бәрелдем	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
гелгә	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
димәдем	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
игелекчеләр	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
итмәячәкмен	0	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
йокламадым	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кабызыгыз	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
кайтабызмы	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
качам	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
китәчәксең	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
көзгедә	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көләсеңме	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
көтәчәкмен	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
малаймы	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
мием	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
миңгерәү	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
нишлиләр	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
нишләгәнемне	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
оныттыгыз	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
пифия	0	8	0	OpenSubtitles	risk-accepted:no-grant	1.00	no				
салдың	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
саубуллашмыйча	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сейф	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сереңне	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сорадыгыз	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сорыйсыңмы	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләдеңме	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
сөйләмисең	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
сөймим	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тарттың	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тозакта	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.00	no				
тотма	0	8	5	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
түләрсең	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
тәмугта	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлаганчы	0	8	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уйлаганымны	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
укыдыгызмы	0	8	7	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
уяткыч	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чакыртам	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
чистартам	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ышануың	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
этең	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
эшләдегезме	0	8	6	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яратканымны	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
ясамадым	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яхшының	0	8	8	Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
яшәдең	0	8	1	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
үлмәдем	0	8	2	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
һеһ	0	8	0	OpenSubtitles	risk-accepted:no-grant	0.20	no				
әйттемме	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
өйрәтермен	0	8	4	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
апаңа	0	7	3	OpenSubtitles+Tatoeba	clean:CC-BY-2.0-FR	0.00	no				
